"ID","SetNumber","URL","Images","Description","Notes","DashedNumber","Preselect"
"4068","6911","https://www.lego.com/biassets/bi/4656121.pdf","https://www.lego.com/biassets/biimg/4656121.png","Mini Fire Rescue","BI 9004/24 - 6911 V29/39","6911-1","fire"
"4069","6911","https://www.lego.com/biassets/bi/4656120.pdf","https://www.lego.com/biassets/biimg/4656120.png","Mini Fire Rescue","BI 9004/24 - 6911 V29/39","6911-1","fire"
"4162","7043","https://www.lego.com/biassets/bi/4227671.pdf","https://www.lego.com/biassets/biimg/4227671.png","Firefighter","BUILDING INSTR.  7043","7043-1","fire"
"4165","7046","https://www.lego.com/biassets/bi/4227675.pdf","https://www.lego.com/biassets/biimg/4227675.png","Fire Command Craft","BI 7046","7046-1","fire"
"4329","7206","https://www.lego.com/biassets/bi/4585444.pdf","https://www.lego.com/biassets/biimg/4585444.png","Fire Helicopter","BI 3005/56-7206 V.29 2/2","7206-1","fire"
"4330","7206","https://www.lego.com/biassets/bi/4585447.pdf","https://www.lego.com/biassets/biimg/4585447.png","Fire Helicopter","BI 3005/56-7206 V.39 2/2","7206-1","fire"
"4331","7206","https://www.lego.com/biassets/bi/4585161.pdf","https://www.lego.com/biassets/biimg/4585161.png","Fire Helicopter","BI 3004/32 - 7206 V.29 1/2","7206-1","fire"
"4332","7206","https://www.lego.com/biassets/bi/4585162.pdf","https://www.lego.com/biassets/biimg/4585162.png","Fire Helicopter","BI 3004/32 - 7206 V.39 1/2","7206-1","fire"
"4333","7207","https://www.lego.com/biassets/bi/4584494.pdf","https://www.lego.com/biassets/biimg/4584494.png","Fire Boat","BI 3006/64 - 7207 V. 39","7207-1","fire"
"4334","7207","https://www.lego.com/biassets/bi/4584493.pdf","https://www.lego.com/biassets/biimg/4584493.png","Fire Boat","BI 3006/64 - 7207 V. 29","7207-1","fire"
"4335","7208","https://www.lego.com/biassets/bi/4585077.pdf","https://www.lego.com/biassets/biimg/4585077.png","Fire Station","BI 3010/24 - 7208 V.29 1/4","7208-1","fire"
"4337","7208","https://www.lego.com/biassets/bi/4585083.pdf","https://www.lego.com/biassets/biimg/4585083.png","Fire Station","BI 3004/52 - 7208 V.29 2/4","7208-1","fire"
"4338","7208","https://www.lego.com/biassets/bi/4585084.pdf","https://www.lego.com/biassets/biimg/4585084.png","Fire Station","BI 3004/52 - 7208 V.39 2/4","7208-1","fire"
"4339","7208","https://www.lego.com/biassets/bi/4585086.pdf","https://www.lego.com/biassets/biimg/4585086.png","Fire Station","BI 3006/64 - 7208 V.29 3/4","7208-1","fire"
"4340","7208","https://www.lego.com/biassets/bi/4585088.pdf","https://www.lego.com/biassets/biimg/4585088.png","Fire Station","BI 3006/64 - 7208 V.39 3/4","7208-1","fire"
"4341","7208","https://www.lego.com/biassets/bi/4585090.pdf","https://www.lego.com/biassets/biimg/4585090.png","Fire Station","BI 3006/36 - 7208 V.29 4/4","7208-1","fire"
"4342","7208","https://www.lego.com/biassets/bi/4585091.pdf","https://www.lego.com/biassets/biimg/4585091.png","Fire Station","BI 3006/36 - 7208 V.39 4/4","7208-1","fire"
"4343","7208","https://www.lego.com/biassets/bi/4626058.pdf","https://www.lego.com/biassets/biimg/4626058.png","Fire Station","BI 3010/24 - 7208 V.39 1/4","7208-1","fire"
"4347","7213","https://www.lego.com/biassets/bi/4585174.pdf","https://www.lego.com/biassets/biimg/4585174.png","Off-road Fire Truck & Fireboat","BI 3004/32 - 7213 V.29/110 1/2","7213-1","fire"
"4348","7213","https://www.lego.com/biassets/bi/4585176.pdf","https://www.lego.com/biassets/biimg/4585176.png","Off-road Fire Truck & Fireboat","BI 3004/32 - 7213 V.39 1/2","7213-1","fire"
"4349","7213","https://www.lego.com/biassets/bi/4585177.pdf","https://www.lego.com/biassets/biimg/4585177.png","Off-road Fire Truck & Fireboat","BI 3005/60 - 7213 V.29/110 2/2","7213-1","fire"
