setID,number,numberVariant,name,year,theme,themeGroup,subtheme,pieces,minifigs,image,imageFilename,thumbnailURL,largeThumbnailURL,imageURL,bricksetURL,released,owned,wanted,qtyOwned,ACMDataCount,ownedByTotal,wantedByTotal,UKRetailPrice,USRetailPrice,CARetailPrice,EURetailPrice,USDateAddedToSAH,USDateRemovedFromSAH,rating,reviewCount,packagingType,availability,instructionsCount,additionalImageCount,ageMin,ageMax,height,width,depth,weight,category,userRating,EAN,UPC,lastUpdated
6592,4897,1,Police Trike,2008,City,Modern day,Police,24,,true,4897-1,https://images.brickset.com/sets/small/4897-1.jpg,https://images.brickset.com/sets/small/4897-1.jpg,https://images.brickset.com/sets/images/4897-1.jpg,https://brickset.com/sets/4897-1,false,false,false,0,0,668,1197,,,,,,,0,0,Polybag,{Not specified},1,0,,,,,,,Normal,0,,,2015-09-05T16:54:29.413
6593,4898,1,Coast Guard Boat,2008,City,Modern day,Coast Guard,35,1,true,4898-1,https://images.brickset.com/sets/small/4898-1.jpg,https://images.brickset.com/sets/small/4898-1.jpg,https://images.brickset.com/sets/images/4898-1.jpg,https://brickset.com/sets/4898-1,true,false,false,0,0,633,1313,,,,,,,5,2,Polybag,Promotional,1,0,,,,,,,Normal,0,,,2013-08-06T05:34:35.147
7103,4899,1,Tractor,2009,City,Modern day,Farm,28,1,true,4899-1,https://images.brickset.com/sets/small/4899-1.jpg,https://images.brickset.com/sets/small/4899-1.jpg,https://images.brickset.com/sets/images/4899-1.jpg,https://brickset.com/sets/4899-1,true,false,false,0,0,2912,1791,,,,,,,4.3,10,Polybag,Promotional,2,0,5,12,,,,,Normal,0,,6.73419E+11,2014-05-30T01:03:19.497
6594,4900,1,Fire Helicopter,2008,City,Modern day,Fire,34,1,true,4900-1,https://images.brickset.com/sets/small/4900-1.jpg,https://images.brickset.com/sets/small/4900-1.jpg,https://images.brickset.com/sets/images/4900-1.jpg,https://brickset.com/sets/4900-1,true,false,false,0,0,2003,905,,,,,,,4,7,Polybag,Promotional,4,0,,,,,,,Normal,0,,6.73419E+11,2014-03-22T20:18:29.687
5189,4912,1,Police Jet Ski,2005,City,Modern day,Police,22,1,true,4912-1,https://images.brickset.com/sets/small/4912-1.jpg,https://images.brickset.com/sets/small/4912-1.jpg,https://images.brickset.com/sets/images/4912-1.jpg,https://brickset.com/sets/4912-1,true,false,false,0,0,452,1001,,,,,,,3.75,4,Polybag,Promotional,2,0,,,,,,,Normal,0,,,2018-08-17T08:51:01.23
5190,4914,1,Fire Chief's Car,2005,City,Modern day,Fire,31,,true,4914-1,https://images.brickset.com/sets/small/4914-1.jpg,https://images.brickset.com/sets/small/4914-1.jpg,https://images.brickset.com/sets/images/4914-1.jpg,https://brickset.com/sets/4914-1,true,false,false,0,0,1086,873,,,,,,,3,1,Polybag,Promotional,2,0,,,,,,,Normal,0,,77330709354,2018-08-18T19:57:10.81
6189,4933,1,Street Sweeper,2007,City,Modern day,Construction,14,,true,4933-1,https://images.brickset.com/sets/small/4933-1.jpg,https://images.brickset.com/sets/small/4933-1.jpg,https://images.brickset.com/sets/images/4933-1.jpg,https://brickset.com/sets/4933-1,false,false,false,0,0,877,1512,,,,,,,4,2,Polybag,Unknown,2,0,5,12,,,,,Normal,0,,,2016-05-22T23:25:27.89
6190,4934,1,Police Swamp Boat,2007,City,Modern day,Police,20,,true,4934-1,https://images.brickset.com/sets/small/4934-1.jpg,https://images.brickset.com/sets/small/4934-1.jpg,https://images.brickset.com/sets/images/4934-1.jpg,https://brickset.com/sets/4934-1,false,false,false,0,0,117,1153,,,,,,,0,0,Polybag,Unknown,2,0,,,,,,,Normal,0,,,2015-09-05T16:59:11.907
6191,4936,1,Doc& Patient,2007,City,Modern day,Medical,18,2,true,4936-1,https://images.brickset.com/sets/small/4936-1.jpg,https://images.brickset.com/sets/small/4936-1.jpg,https://images.brickset.com/sets/images/4936-1.jpg,https://brickset.com/sets/4936-1,true,false,false,0,0,936,1610,,2.99,,,2008-03-23,2009-07-10,3.75,8,Polybag,Retail - limited,1,0,,,,,,,Normal,0,5.70201E+12,,2013-02-01T17:05:41.923
6093,4937,1,Life Guard,2007,City,Modern day,General,38,1,true,4937-1,https://images.brickset.com/sets/small/4937-1.jpg,https://images.brickset.com/sets/small/4937-1.jpg,https://images.brickset.com/sets/images/4937-1.jpg,https://brickset.com/sets/4937-1,true,false,false,0,0,204,1567,,,,,,,4.333333333,3,Polybag,Promotional,1,0,,,,,,,Normal,0,,,2014-03-22T20:20:43.967
6094,4938,1,Fire 4x4,2007,City,Modern day,Fire,28,1,true,4938-1,https://images.brickset.com/sets/small/4938-1.jpg,https://images.brickset.com/sets/small/4938-1.jpg,https://images.brickset.com/sets/images/4938-1.jpg,https://brickset.com/sets/4938-1,true,false,false,0,0,1316,905,,,,,,,0,0,Polybag,Promotional,2,0,5,,,,,,Normal,0,5.70201E+12,,2019-01-18T15:00:24.317
6187,4991,1,Police Helicopter,2007,City,Modern day,Police,31,1,true,4991-1,https://images.brickset.com/sets/small/4991-1.jpg,https://images.brickset.com/sets/small/4991-1.jpg,https://images.brickset.com/sets/images/4991-1.jpg,https://brickset.com/sets/4991-1,true,false,false,0,0,1613,863,,,,,,,4.333333333,9,Polybag,Promotional,2,0,,,,,,,Normal,0,5.70201E+12,,2014-03-22T20:22:08.45
6188,4992,1,Fire Boat,2007,City,Modern day,Fire,27,1,true,4992-1,https://images.brickset.com/sets/small/4992-1.jpg,https://images.brickset.com/sets/small/4992-1.jpg,https://images.brickset.com/sets/images/4992-1.jpg,https://brickset.com/sets/4992-1,true,false,false,0,0,1532,865,,,,,,,5,3,Polybag,Promotional,2,0,,,,,,,Normal,0,,,2014-03-22T20:22:52.983
6552,5531,1,Police Motorcycle,2005,City,Modern day,Police,18,1,true,5531-1,https://images.brickset.com/sets/small/5531-1.jpg,https://images.brickset.com/sets/small/5531-1.jpg,https://images.brickset.com/sets/images/5531-1.jpg,https://brickset.com/sets/5531-1,true,false,false,0,0,1058,827,,,,,,,0,0,Polybag,Promotional,0,0,,,,,,,Normal,0,,,2010-12-27T19:18:34.48
6553,5532,1,Fire Car,2005,City,Modern day,Fire,28,1,true,5532-1,https://images.brickset.com/sets/small/5532-1.jpg,https://images.brickset.com/sets/small/5532-1.jpg,https://images.brickset.com/sets/images/5532-1.jpg,https://brickset.com/sets/5532-1,true,false,false,0,0,424,759,,,,,,,0,0,Polybag,Promotional,0,0,,,,,,,Normal,0,,,2016-11-10T20:55:15.733
6222,5610,1,Builder,2008,City,Modern day,Construction,23,1,true,5610-1,https://images.brickset.com/sets/small/5610-1.jpg,https://images.brickset.com/sets/small/5610-1.jpg,https://images.brickset.com/sets/images/5610-1.jpg,https://brickset.com/sets/5610-1,true,false,false,0,0,5643,1688,2.45,3.49,,,2008-06-01,2009-11-06,4.176470588,17,Box,Retail,2,3,,,,,,,Normal,0,5.70201E+12,,2007-12-31T14:26:29
6223,5611,1,Public Works,2008,City,Modern day,Traffic,31,1,true,5611-1,https://images.brickset.com/sets/small/5611-1.jpg,https://images.brickset.com/sets/small/5611-1.jpg,https://images.brickset.com/sets/images/5611-1.jpg,https://brickset.com/sets/5611-1,true,false,false,0,0,4593,1584,1.95,3.49,,,2008-06-01,2009-05-07,4.571428571,14,Box,Retail,2,4,,,,,,,Normal,0,,,2007-12-31T14:27:02
6224,5612,1,Police Officer,2008,City,Modern day,Police,21,1,true,5612-1,https://images.brickset.com/sets/small/5612-1.jpg,https://images.brickset.com/sets/small/5612-1.jpg,https://images.brickset.com/sets/images/5612-1.jpg,https://brickset.com/sets/5612-1,true,false,false,0,0,5999,1044,2.49,3.49,,,2007-12-15,2010-06-27,4.461538462,26,Box,Retail,2,4,,,9.6,9.6,4.8,0.03,Normal,0,5.70201E+12,6.73419E+11,2007-12-13T22:53:55
6225,5613,1,Firefighter,2008,City,Modern day,Fire,25,1,true,5613-1,https://images.brickset.com/sets/small/5613-1.jpg,https://images.brickset.com/sets/small/5613-1.jpg,https://images.brickset.com/sets/images/5613-1.jpg,https://brickset.com/sets/5613-1,true,false,false,0,0,4667,990,2.45,3.49,,,2007-12-15,2010-01-01,4.470588235,17,Box,Retail,2,4,,,9.6,9.6,4.8,0.03,Normal,0,,6.73419E+11,2007-12-13T22:54:23
6442,5620,1,Street Cleaner,2008,City,Modern day,Construction,22,1,true,5620-1,https://images.brickset.com/sets/small/5620-1.jpg,https://images.brickset.com/sets/small/5620-1.jpg,https://images.brickset.com/sets/images/5620-1.jpg,https://brickset.com/sets/5620-1,true,false,false,0,0,4759,1448,2.49,3.49,,,2008-06-27,2009-04-06,4.470588235,17,Box,Retail,2,5,,,9.6,9.6,4.8,0.03,Normal,0,5.70201E+12,6.73419E+11,2012-10-04T20:47:26.77
6444,5621,1,Coast Guard Kayak,2008,City,Modern day,Coast Guard,21,1,true,5621-1,https://images.brickset.com/sets/small/5621-1.jpg,https://images.brickset.com/sets/small/5621-1.jpg,https://images.brickset.com/sets/images/5621-1.jpg,https://brickset.com/sets/5621-1,true,false,false,0,0,3105,1232,2.45,3.49,,,2008-06-27,2009-03-17,4.3125,16,Box,Retail,2,4,,,9.6,9.6,4.8,0.04,Normal,0,,6.73419E+11,2012-10-04T20:47:10.06
6492,5625,1,Police 4x4,2008,City,Modern day,Police,33,1,true,5625-1,https://images.brickset.com/sets/small/5625-1.jpg,https://images.brickset.com/sets/small/5625-1.jpg,https://images.brickset.com/sets/images/5625-1.jpg,https://brickset.com/sets/5625-1,true,false,false,0,0,1247,1103,,,,,,,5,1,Polybag,Promotional,2,0,,,,,,,Normal,0,,,2014-03-22T20:19:07.513
6595,5626,1,Coast Guard Bike,2008,City,Modern day,Coast Guard,12,1,true,5626-1,https://images.brickset.com/sets/small/5626-1.jpg,https://images.brickset.com/sets/small/5626-1.jpg,https://images.brickset.com/sets/images/5626-1.jpg,https://brickset.com/sets/5626-1,true,false,false,0,0,1046,1617,,,,,,,4.428571429,7,Polybag,Promotional,2,0,,,,,,,Normal,0,,,2008-10-17T01:58:58.467
6493,5627,1,Mini Dozer,2008,City,Modern day,Construction,23,1,true,5627-1,https://images.brickset.com/sets/small/5627-1.jpg,https://images.brickset.com/sets/small/5627-1.jpg,https://images.brickset.com/sets/images/5627-1.jpg,https://brickset.com/sets/5627-1,true,false,false,0,0,2014,1316,,,,,,,3.333333333,3,Polybag,Promotional,3,0,,,,,,,Normal,0,,,2008-10-17T01:59:25.28
7031,5642,1,Tipper Truck,2009,City,Modern day,Construction,27,1,true,5642-1,https://images.brickset.com/sets/small/5642-1.jpg,https://images.brickset.com/sets/small/5642-1.jpg,https://images.brickset.com/sets/images/5642-1.jpg,https://brickset.com/sets/5642-1,true,false,false,0,0,623,1363,,,,,,,4,1,Polybag,Retail - limited,1,0,,,,,,,Normal,0,,,2012-10-04T20:54:50.51
7266,7206,1,Fire Helicopter,2010,City,Modern day,Fire,342,3,true,7206-1,https://images.brickset.com/sets/small/7206-1.jpg,https://images.brickset.com/sets/small/7206-1.jpg,https://images.brickset.com/sets/images/7206-1.jpg,https://brickset.com/sets/7206-1,true,false,false,0,0,3833,1776,19.99,39.99,54.99,,2009-12-30,2010-11-25,4.428571429,7,Box,Retail,4,7,5,12,28.19,48.01,7.39,0.76,Normal,0,,6.73419E+11,2009-12-12T19:08:39.2
7267,7207,1,Fire Boat,2010,City,Modern day,Fire,306,4,true,7207-1,https://images.brickset.com/sets/small/7207-1.jpg,https://images.brickset.com/sets/small/7207-1.jpg,https://images.brickset.com/sets/images/7207-1.jpg,https://brickset.com/sets/7207-1,true,false,false,0,0,2968,1969,39.99,49.99,69.99,,2009-12-10,2011-11-22,3.5,6,Box,Retail,2,14,5,12,28.19,54,9.09,1,Normal,0,,6.73419E+11,2014-03-22T20:08:57.607
7268,7208,1,Fire Station,2010,City,Modern day,Fire,662,4,true,7208-1,https://images.brickset.com/sets/small/7208-1.jpg,https://images.brickset.com/sets/small/7208-1.jpg,https://images.brickset.com/sets/images/7208-1.jpg,https://brickset.com/sets/7208-1,true,false,false,0,0,5693,1898,61.99,79.99,109.99,,2009-12-10,2012-10-17,4,11,Box,Retail,9,15,5,12,37.8,48.01,9.4,1.56,Normal,0,5.05532E+12,6.73419E+11,2009-11-16T02:17:55.467
7300,7213,1,Off-Road Fire Truck& Fireboat,2010,City,Modern day,Fire,388,3,true,7213-1,https://images.brickset.com/sets/small/7213-1.jpg,https://images.brickset.com/sets/small/7213-1.jpg,https://images.brickset.com/sets/images/7213-1.jpg,https://brickset.com/sets/7213-1,true,false,false,0,0,3602,2113,31.99,39.99,54.99,,2010-01-04,2012-03-16,3.75,4,Box,Retail,5,15,5,12,,,,,Normal,0,5.70201E+12,6.73419E+11,2015-12-19T21:22:11.843
3849,7235,1,Police Motorcycle,2005,City,Modern day,Police,28,1,true,7235-1,https://images.brickset.com/sets/small/7235-1.jpg,https://images.brickset.com/sets/small/7235-1.jpg,https://images.brickset.com/sets/images/7235-1.jpg,https://brickset.com/sets/7235-1,true,false,false,0,0,11763,1041,3.99,3.99,4.99,,2007-10-29,2012-01-08,4.11627907,43,Box,Retail,4,2,,,,,,,Normal,0,5.70201E+12,6.73419E+11,2014-10-25T04:04:43.847
23934,7235,2,Police Motorcycle,2008,City,Modern day,Police,28,1,true,7235-2,https://images.brickset.com/sets/small/7235-2.jpg,https://images.brickset.com/sets/small/7235-2.jpg,https://images.brickset.com/sets/images/7235-2.jpg,https://brickset.com/sets/7235-2,true,false,false,0,0,1987,263,,,,,,,4,2,Box,Retail,0,0,,,,,,,Normal,0,,,2014-09-14T03:35:38.207
3850,7236,1,Police Car,2005,City,Modern day,Police,59,1,true,7236-1,https://images.brickset.com/sets/small/7236-1.jpg,https://images.brickset.com/sets/small/7236-1.jpg,https://images.brickset.com/sets/images/7236-1.jpg,https://brickset.com/sets/7236-1,true,false,false,0,0,9249,926,4.99,5.99,7.99,,2007-10-24,2010-11-18,3.936170213,47,Box,Retail,2,2,5,12,9.6,19.2,4.8,0.09,Normal,0,5.70201E+12,6.73419E+11,2014-10-25T04:06:43.447
23779,7236,2,Police Car,2008,City,Modern day,Police,59,1,true,7236-2,https://images.brickset.com/sets/small/7236-2.jpg,https://images.brickset.com/sets/small/7236-2.jpg,https://images.brickset.com/sets/images/7236-2.jpg,https://brickset.com/sets/7236-2,true,false,false,0,0,1613,264,4.99,5.99,,,,,5,2,Box,Retail,0,0,5,12,,,,,Normal,0,,,2018-08-18T12:33:59.773
3851,7237,1,Police Station,2005,City,Modern day,Police,586,5,true,7237-1,https://images.brickset.com/sets/small/7237-1.jpg,https://images.brickset.com/sets/small/7237-1.jpg,https://images.brickset.com/sets/images/7237-1.jpg,https://brickset.com/sets/7237-1,true,false,false,0,0,2294,1514,39.99,69.99,,,2007-10-29,2008-02-06,4.733333333,30,Box,Retail,10,3,,,,,,,Normal,0,,,2004-11-06T14:35:27
8827,7237,2,Police Station,2006,City,Modern day,Police,589,7,true,7237-2,https://images.brickset.com/sets/small/7237-2.jpg,https://images.brickset.com/sets/small/7237-2.jpg,https://images.brickset.com/sets/images/7237-2.jpg,https://brickset.com/sets/7237-2,true,false,false,0,0,1094,1082,,,,,,,0,0,Box,Retail,0,0,,,38.4,57.6,11.4,1.88,Normal,0,,6.73419E+11,2013-08-06T18:20:55.55
3852,7238,1,Fire Helicopter,2005,City,Modern day,Fire,75,1,true,7238-1,https://images.brickset.com/sets/small/7238-1.jpg,https://images.brickset.com/sets/small/7238-1.jpg,https://images.brickset.com/sets/images/7238-1.jpg,https://brickset.com/sets/7238-1,true,false,false,0,0,3713,1125,7.99,9.99,,,2007-10-24,2007-12-21,4.294117647,17,Box,Retail,2,2,,,14.4,24,4.8,0.15,Normal,0,,6.73419E+11,2004-11-06T14:36:36
3853,7239,1,Fire Truck,2005,City,Modern day,Fire,214,2,true,7239-1,https://images.brickset.com/sets/small/7239-1.jpg,https://images.brickset.com/sets/small/7239-1.jpg,https://images.brickset.com/sets/images/7239-1.jpg,https://brickset.com/sets/7239-1,true,false,false,0,0,10767,1359,14.99,22.99,29.99,,2007-10-24,2011-12-05,4.375,32,Box,Retail,8,3,,,19.2,38.4,7.2,0.44,Normal,0,5.70201E+12,6.73419E+11,2004-11-06T14:37:29
3854,7240,1,Fire Station,2005,City,Modern day,Fire,260,3,true,7240-1,https://images.brickset.com/sets/small/7240-1.jpg,https://images.brickset.com/sets/small/7240-1.jpg,https://images.brickset.com/sets/images/7240-1.jpg,https://brickset.com/sets/7240-1,true,false,false,0,0,2288,1210,19.99,30,,,,,3.666666667,12,Box,Retail,6,2,,,28.8,38.4,9.6,0.85,Normal,0,,6.73419E+11,2004-11-06T14:38:33
3855,7241,1,Fire Car,2005,City,Modern day,Fire,46,1,true,7241-1,https://images.brickset.com/sets/small/7241-1.jpg,https://images.brickset.com/sets/small/7241-1.jpg,https://images.brickset.com/sets/images/7241-1.jpg,https://brickset.com/sets/7241-1,true,false,false,0,0,7422,816,3.99,3.99,4.99,,2007-10-24,2010-10-20,4.230769231,26,Box,Retail,2,3,,,9.6,14.4,3.9,0.07,Normal,0,5.70201E+12,6.73419E+11,2004-11-06T14:39:28
3856,7242,1,Street Sweeper,2005,City,Modern day,Construction,63,1,true,7242-1,https://images.brickset.com/sets/small/7242-1.jpg,https://images.brickset.com/sets/small/7242-1.jpg,https://images.brickset.com/sets/images/7242-1.jpg,https://brickset.com/sets/7242-1,true,false,false,0,0,7013,1927,4.99,7.99,,,2007-10-24,2008-12-12,4.633333333,30,Box,Retail,2,0,,,,,,,Normal,0,5.70201E+12,6.73419E+11,2007-09-26T15:28:37
3857,7243,1,Construction Site,2005,City,Modern day,Construction,298,3,true,7243-1,https://images.brickset.com/sets/small/7243-1.jpg,https://images.brickset.com/sets/small/7243-1.jpg,https://images.brickset.com/sets/images/7243-1.jpg,https://brickset.com/sets/7243-1,true,false,false,0,0,1726,1364,24.99,39.99,,,2008-03-08,2008-03-08,3.666666667,3,Box,Retail,5,4,,,28.8,38.4,9.6,0.8,Normal,0,5.70201E+12,6.73419E+11,2007-09-26T15:17:47
3858,7244,1,Speedboat,2005,City,Modern day,Harbour,107,2,true,7244-1,https://images.brickset.com/sets/small/7244-1.jpg,https://images.brickset.com/sets/small/7244-1.jpg,https://images.brickset.com/sets/images/7244-1.jpg,https://brickset.com/sets/7244-1,true,false,false,0,0,1340,1174,14.99,29.99,,,2007-10-24,2007-12-10,4.166666667,6,Box,Retail,2,0,,,28.8,48,7.2,0.73,Normal,0,,6.73419E+11,2008-01-17T12:55:42
3859,7245,1,Prisoner Transport,2005,City,Modern day,Police,98,2,true,7245-1,https://images.brickset.com/sets/small/7245-1.jpg,https://images.brickset.com/sets/small/7245-1.jpg,https://images.brickset.com/sets/images/7245-1.jpg,https://brickset.com/sets/7245-1,true,false,false,0,0,6825,1337,9.99,12.99,,,2007-10-29,2008-12-10,4.391304348,23,Box,Retail,3,2,,,14.4,24,6,0.17,Normal,0,,6.73419E+11,2018-10-11T02:55:57.33
28294,7245,2,Prisoner Transport,2008,City,Modern day,Police,98,2,false,,,,,https://brickset.com/sets/7245-2,true,false,false,0,0,47,27,,,,,,,5,1,Box,Retail,0,0,,,,,,,Normal,0,,,2018-10-11T02:59:30.11
3860,7246,1,Mini Digger,2005,City,Modern day,Construction,36,1,true,7246-1,https://images.brickset.com/sets/small/7246-1.jpg,https://images.brickset.com/sets/small/7246-1.jpg,https://images.brickset.com/sets/images/7246-1.jpg,https://brickset.com/sets/7246-1,true,false,false,0,0,5028,1107,2.99,3.99,,,2007-10-24,2008-12-05,3.642857143,14,Box,Retail,2,4,,,,,,,Normal,0,5.70201E+12,6.73419E+11,2007-09-26T15:18:08
3861,7248,1,Digger,2005,City,Modern day,Construction,127,1,true,7248-1,https://images.brickset.com/sets/small/7248-1.jpg,https://images.brickset.com/sets/small/7248-1.jpg,https://images.brickset.com/sets/images/7248-1.jpg,https://brickset.com/sets/7248-1,true,false,false,0,0,4396,1608,9.99,19.99,,,2007-10-24,2008-12-02,4.142857143,7,Box,Retail,4,4,,,19.2,28.8,7.2,0.35,Normal,0,5.70201E+12,6.73419E+11,2007-09-26T15:19:37
3862,7249,1,XXL Mobile Crane,2005,City,Modern day,Construction,524,2,true,7249-1,https://images.brickset.com/sets/small/7249-1.jpg,https://images.brickset.com/sets/small/7249-1.jpg,https://images.brickset.com/sets/images/7249-1.jpg,https://brickset.com/sets/7249-1,true,false,false,0,0,3453,2265,34.99,69.99,,,2007-10-24,2008-12-12,4.3,10,Box,Retail,6,4,,,38.4,48,11.4,1.83,Normal,0,,6.73419E+11,2007-09-26T15:20:04
4926,7266,1,Promotional Set,2005,City,Modern day,Fire,19,1,true,7266-1,https://images.brickset.com/sets/small/7266-1.jpg,https://images.brickset.com/sets/small/7266-1.jpg,https://images.brickset.com/sets/images/7266-1.jpg,https://brickset.com/sets/7266-1,true,false,false,0,0,221,905,,,,,,,0,0,Polybag,Promotional,0,0,,,,,,,Normal,0,,,2014-03-22T20:27:53.017
4923,7267,1,Paramedic,2005,City,Modern day,Medical,13,1,true,7267-1,https://images.brickset.com/sets/small/7267-1.jpg,https://images.brickset.com/sets/small/7267-1.jpg,https://images.brickset.com/sets/images/7267-1.jpg,https://brickset.com/sets/7267-1,true,false,false,0,0,552,1203,,,,,,,4.5,4,Polybag,Promotional,0,0,5,,,,,,Normal,0,5.70201E+12,,2014-03-22T20:27:17.54
8244,7279,1,Police Minifigure Collection,2011,City,Modern day,Police,57,4,true,7279-1,https://images.brickset.com/sets/small/7279-1.jpg,https://images.brickset.com/sets/small/7279-1.jpg,https://images.brickset.com/sets/images/7279-1.jpg,https://brickset.com/sets/7279-1,true,false,false,0,0,9241,1027,8.49,9.99,12.99,,2010-12-03,2013-12-05,4.454545455,22,Box,Retail,4,9,5,12,12.2,14.1,4.6,0.09,Normal,0,5.70201E+12,6.73419E+11,2010-12-01T04:39:06.49
4785,7280,1,Straight& Crossroad Plates,2005,City,Modern day,General,2,,true,7280-1,https://images.brickset.com/sets/small/7280-1.jpg,https://images.brickset.com/sets/small/7280-1.jpg,https://images.brickset.com/sets/images/7280-1.jpg,https://brickset.com/sets/7280-1,true,false,false,0,0,6883,1665,10.49,14.99,19.99,,2007-10-24,2018-11-20,4.083333333,12,Shrink-wrapped,Retail,0,1,5,12,26.0096,30.8102,0.6096,0.19522,Normal,0,5.70201E+12,6.73419E+11,2013-10-28T02:42:23.013
4786,7281,1,T-Junction& Curved Road Plates,2005,City,Modern day,General,2,,true,7281-1,https://images.brickset.com/sets/small/7281-1.jpg,https://images.brickset.com/sets/small/7281-1.jpg,https://images.brickset.com/sets/images/7281-1.jpg,https://brickset.com/sets/7281-1,true,false,false,0,0,6408,1659,10.49,14.99,19.99,,2007-10-24,2018-11-23,4.142857143,7,Shrink-wrapped,Retail,0,1,5,12,26.0096,30.8102,0.6096,0.19522,Normal,0,5.70201E+12,6.73419E+11,2013-10-28T02:44:10.707
8245,7285,1,Police Dog Unit,2011,City,Modern day,Police,96,1,true,7285-1,https://images.brickset.com/sets/small/7285-1.jpg,https://images.brickset.com/sets/small/7285-1.jpg,https://images.brickset.com/sets/images/7285-1.jpg,https://brickset.com/sets/7285-1,true,false,false,0,0,6137,1295,8.99,12.99,17.99,,2010-12-03,2011-12-26,4.428571429,14,Box,Retail,4,11,5,12,14.1,19.1,6.1,0.15,Normal,0,,6.73419E+11,2010-12-01T05:11:13.043
8246,7286,1,Prisoner Transport,2011,City,Modern day,Police,173,2,true,7286-1,https://images.brickset.com/sets/small/7286-1.jpg,https://images.brickset.com/sets/small/7286-1.jpg,https://images.brickset.com/sets/images/7286-1.jpg,https://brickset.com/sets/7286-1,true,false,false,0,0,8382,1317,13.99,19.99,24.99,,2010-12-03,2013-12-04,4.545454545,11,Box,Retail,4,13,5,12,19.1,26.2,6.1,0.34,Normal,0,5.70201E+12,6.73419E+11,2010-12-01T05:11:48.573
8247,7287,1,Police Boat,2011,City,Modern day,Police,172,3,true,7287-1,https://images.brickset.com/sets/small/7287-1.jpg,https://images.brickset.com/sets/small/7287-1.jpg,https://images.brickset.com/sets/images/7287-1.jpg,https://brickset.com/sets/7287-1,true,false,false,0,0,3428,1610,19.99,39.99,49.99,,2010-12-03,2011-12-08,3.5,8,Box,Retail,4,17,5,12,28.19,48.01,7.39,0.76,Normal,0,,6.73419E+11,2010-12-01T05:12:13.57
